"Gender"	"Age"	"region"	"date"	"value type"	"value"	"flag"
"Male"	"Aged 15-19"	"South East"	"2022"	"number"	277017	""
"Male"	"Aged 15-19"	"South West"	"1991"	"number"	152460	""
"Male"	"Aged 15-19"	"South West"	"1992"	"number"	144277	""
"Male"	"Aged 15-19"	"South West"	"1993"	"number"	139547	""
"Male"	"Aged 15-19"	"South West"	"1994"	"number"	136697	""
"Male"	"Aged 15-19"	"South West"	"1995"	"number"	137089	""
"Male"	"Aged 15-19"	"South West"	"1996"	"number"	139571	""
"Male"	"Aged 15-19"	"South West"	"1997"	"number"	143299	""
"Male"	"Aged 15-19"	"South West"	"1998"	"number"	147079	""
"Male"	"Aged 15-19"	"South West"	"1999"	"number"	149423	""
"Male"	"Aged 15-19"	"South West"	"2000"	"number"	150642	""
"Male"	"Aged 15-19"	"South West"	"2001"	"number"	152343	""
"Male"	"Aged 15-19"	"South West"	"2002"	"number"	155561	""
"Male"	"Aged 15-19"	"South West"	"2003"	"number"	158691	""
"Male"	"Aged 15-19"	"South West"	"2004"	"number"	161203	""
"Male"	"Aged 15-19"	"South West"	"2005"	"number"	163424	""
"Male"	"Aged 15-19"	"South West"	"2006"	"number"	166197	""
"Male"	"Aged 15-19"	"South West"	"2007"	"number"	168999	""
"Male"	"Aged 15-19"	"South West"	"2008"	"number"	168357	""
"Male"	"Aged 15-19"	"South West"	"2009"	"number"	168448	""
"Male"	"Aged 15-19"	"South West"	"2010"	"number"	167854	""
"Male"	"Aged 15-19"	"South West"	"2011"	"number"	167318	""
"Male"	"Aged 15-19"	"South West"	"2012"	"number"	165771	""
"Male"	"Aged 15-19"	"South West"	"2013"	"number"	164667	""
"Male"	"Aged 15-19"	"South West"	"2014"	"number"	162856	""
"Male"	"Aged 15-19"	"South West"	"2015"	"number"	162011	""
"Male"	"Aged 15-19"	"South West"	"2016"	"number"	159371	""
"Male"	"Aged 15-19"	"South West"	"2017"	"number"	156721	""
"Male"	"Aged 15-19"	"South West"	"2018"	"number"	156397	""
"Male"	"Aged 15-19"	"South West"	"2019"	"number"	156233	""
"Male"	"Aged 15-19"	"South West"	"2020"	"number"	157974	""
"Male"	"Aged 15-19"	"South West"	"2021"	"number"	160061	""
"Male"	"Aged 15-19"	"South West"	"2022"	"number"	165076	""
"Male"	"Aged 15-19"	"Wales"	"1991"	"number"	95380	""
"Male"	"Aged 15-19"	"Wales"	"1992"	"number"	90045	""
"Male"	"Aged 15-19"	"Wales"	"1993"	"number"	86557	""
"Male"	"Aged 15-19"	"Wales"	"1994"	"number"	86190	""
"Male"	"Aged 15-19"	"Wales"	"1995"	"number"	87154	""
"Male"	"Aged 15-19"	"Wales"	"1996"	"number"	88384	""
"Male"	"Aged 15-19"	"Wales"	"1997"	"number"	89933	""
"Male"	"Aged 15-19"	"Wales"	"1998"	"number"	91507	""
"Male"	"Aged 15-19"	"Wales"	"1999"	"number"	92800	""
"Male"	"Aged 15-19"	"Wales"	"2000"	"number"	92668	""
"Male"	"Aged 15-19"	"Wales"	"2001"	"number"	93653	""
"Male"	"Aged 15-19"	"Wales"	"2002"	"number"	96400	""
"Male"	"Aged 15-19"	"Wales"	"2003"	"number"	98990	""
"Male"	"Aged 15-19"	"Wales"	"2004"	"number"	100250	""
"Male"	"Aged 15-19"	"Wales"	"2005"	"number"	100867	""
"Male"	"Aged 15-19"	"Wales"	"2006"	"number"	102239	""
"Male"	"Aged 15-19"	"Wales"	"2007"	"number"	103155	""
"Male"	"Aged 15-19"	"Wales"	"2008"	"number"	102764	""
"Male"	"Aged 15-19"	"Wales"	"2009"	"number"	102849	""
"Male"	"Aged 15-19"	"Wales"	"2010"	"number"	102169	""
"Male"	"Aged 15-19"	"Wales"	"2011"	"number"	100298	""
"Male"	"Aged 15-19"	"Wales"	"2012"	"number"	100350	""
"Male"	"Aged 15-19"	"Wales"	"2013"	"number"	97848	""
"Male"	"Aged 15-19"	"Wales"	"2014"	"number"	95936	""
"Male"	"Aged 15-19"	"Wales"	"2015"	"number"	94223	""
"Male"	"Aged 15-19"	"Wales"	"2016"	"number"	92727	""
"Male"	"Aged 15-19"	"Wales"	"2017"	"number"	89815	""
"Male"	"Aged 15-19"	"Wales"	"2018"	"number"	88653	""
"Male"	"Aged 15-19"	"Wales"	"2019"	"number"	87946	""
"Male"	"Aged 15-19"	"Wales"	"2020"	"number"	89198	""
"Male"	"Aged 15-19"	"Wales"	"2021"	"number"	90288	""
"Male"	"Aged 15-19"	"Wales"	"2022"	"number"	92211	""
"Male"	"Aged 15-19"	"Scotland"	"1991"	"number"	171477	""
"Male"	"Aged 15-19"	"Scotland"	"1992"	"number"	162971	""
"Male"	"Aged 15-19"	"Scotland"	"1993"	"number"	156268	""
"Male"	"Aged 15-19"	"Scotland"	"1994"	"number"	155119	""
"Male"	"Aged 15-19"	"Scotland"	"1995"	"number"	155845	""
"Male"	"Aged 15-19"	"Scotland"	"1996"	"number"	157307	""
"Male"	"Aged 15-19"	"Scotland"	"1997"	"number"	159435	""
"Male"	"Aged 15-19"	"Scotland"	"1998"	"number"	161242	""
"Male"	"Aged 15-19"	"Scotland"	"1999"	"number"	160629	""
"Male"	"Aged 15-19"	"Scotland"	"2000"	"number"	160763	""
"Male"	"Aged 15-19"	"Scotland"	"2001"	"number"	161133	""
"Male"	"Aged 15-19"	"Scotland"	"2002"	"number"	161713	""
"Male"	"Aged 15-19"	"Scotland"	"2003"	"number"	163119	""
"Male"	"Aged 15-19"	"Scotland"	"2004"	"number"	163627	""
"Male"	"Aged 15-19"	"Scotland"	"2005"	"number"	163755	""
"Male"	"Aged 15-19"	"Scotland"	"2006"	"number"	164918	""
"Male"	"Aged 15-19"	"Scotland"	"2007"	"number"	166983	""
"Male"	"Aged 15-19"	"Scotland"	"2008"	"number"	166337	""
"Male"	"Aged 15-19"	"Scotland"	"2009"	"number"	168180	""
"Male"	"Aged 15-19"	"Scotland"	"2010"	"number"	168204	""
"Male"	"Aged 15-19"	"Scotland"	"2011"	"number"	166371	""
"Male"	"Aged 15-19"	"Scotland"	"2012"	"number"	163062	""
"Male"	"Aged 15-19"	"Scotland"	"2013"	"number"	160678	""
"Male"	"Aged 15-19"	"Scotland"	"2014"	"number"	158060	""
"Male"	"Aged 15-19"	"Scotland"	"2015"	"number"	155767	""
"Male"	"Aged 15-19"	"Scotland"	"2016"	"number"	152614	""
"Male"	"Aged 15-19"	"Scotland"	"2017"	"number"	148274	""
"Male"	"Aged 15-19"	"Scotland"	"2018"	"number"	145405	""
"Male"	"Aged 15-19"	"Scotland"	"2019"	"number"	144172	""
"Male"	"Aged 15-19"	"Scotland"	"2020"	"number"	144207	""
"Male"	"Aged 15-19"	"Scotland"	"2021"	"number"	145091	""
"Male"	"Aged 15-19"	"Scotland"	"2022"	"number"		"-"
"Male"	"Aged 15-19"	"Northern Ireland"	"1991"	"number"	66224	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1992"	"number"	64953	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1993"	"number"	63570	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1994"	"number"	62468	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1995"	"number"	62311	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1996"	"number"	62454	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1997"	"number"	63256	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1998"	"number"	64044	""
"Male"	"Aged 15-19"	"Northern Ireland"	"1999"	"number"	64272	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2000"	"number"	64779	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2001"	"number"	66262	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2002"	"number"	68276	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2003"	"number"	68236	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2004"	"number"	68498	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2005"	"number"	67871	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2006"	"number"	67301	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2007"	"number"	66472	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2008"	"number"	65458	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2009"	"number"	64958	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2010"	"number"	64465	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2011"	"number"	63824	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2012"	"number"	63379	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2013"	"number"	63149	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2014"	"number"	62748	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2015"	"number"	62141	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2016"	"number"	60952	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2017"	"number"	59687	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2018"	"number"	58642	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2019"	"number"	58024	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2020"	"number"	57704	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2021"	"number"	58394	""
"Male"	"Aged 15-19"	"Northern Ireland"	"2022"	"number"		"-"
"Male"	"Aged 20-24"	"North East"	"1991"	"number"	96132	""
"Male"	"Aged 20-24"	"North East"	"1992"	"number"	95178	""
"Male"	"Aged 20-24"	"North East"	"1993"	"number"	93876	""
"Male"	"Aged 20-24"	"North East"	"1994"	"number"	90731	""
"Male"	"Aged 20-24"	"North East"	"1995"	"number"	88394	""
"Male"	"Aged 20-24"	"North East"	"1996"	"number"	83940	""
"Male"	"Aged 20-24"	"North East"	"1997"	"number"	78759	""
"Male"	"Aged 20-24"	"North East"	"1998"	"number"	74619	""
"Male"	"Aged 20-24"	"North East"	"1999"	"number"	74874	""
"Male"	"Aged 20-24"	"North East"	"2000"	"number"	75862	""
"Male"	"Aged 20-24"	"North East"	"2001"	"number"	77105	""
"Male"	"Aged 20-24"	"North East"	"2002"	"number"	79813	""
"Male"	"Aged 20-24"	"North East"	"2003"	"number"	82083	""
"Male"	"Aged 20-24"	"North East"	"2004"	"number"	83712	""
"Male"	"Aged 20-24"	"North East"	"2005"	"number"	85564	""
"Male"	"Aged 20-24"	"North East"	"2006"	"number"	87626	""
"Male"	"Aged 20-24"	"North East"	"2007"	"number"	89480	""
"Male"	"Aged 20-24"	"North East"	"2008"	"number"	90045	""
"Male"	"Aged 20-24"	"North East"	"2009"	"number"	90374	""
"Male"	"Aged 20-24"	"North East"	"2010"	"number"	91880	""
"Male"	"Aged 20-24"	"North East"	"2011"	"number"	93700	""
"Male"	"Aged 20-24"	"North East"	"2012"	"number"	93834	""
"Male"	"Aged 20-24"	"North East"	"2013"	"number"	93008	""
"Male"	"Aged 20-24"	"North East"	"2014"	"number"	93183	""
"Male"	"Aged 20-24"	"North East"	"2015"	"number"	92058	""
"Male"	"Aged 20-24"	"North East"	"2016"	"number"	90533	""
"Male"	"Aged 20-24"	"North East"	"2017"	"number"	88816	""
"Male"	"Aged 20-24"	"North East"	"2018"	"number"	87657	""
"Male"	"Aged 20-24"	"North East"	"2019"	"number"	86077	""
"Male"	"Aged 20-24"	"North East"	"2020"	"number"	83936	""
"Male"	"Aged 20-24"	"North East"	"2021"	"number"	82052	""
"Male"	"Aged 20-24"	"North East"	"2022"	"number"	84511	""
"Male"	"Aged 20-24"	"North West"	"1991"	"number"	258757	""
"Male"	"Aged 20-24"	"North West"	"1992"	"number"	254725	""
"Male"	"Aged 20-24"	"North West"	"1993"	"number"	250489	""
"Male"	"Aged 20-24"	"North West"	"1994"	"number"	240581	""
"Male"	"Aged 20-24"	"North West"	"1995"	"number"	231961	""
"Male"	"Aged 20-24"	"North West"	"1996"	"number"	218653	""
"Male"	"Aged 20-24"	"North West"	"1997"	"number"	203964	""
"Male"	"Aged 20-24"	"North West"	"1998"	"number"	193478	""
"Male"	"Aged 20-24"	"North West"	"1999"	"number"	190658	""
"Male"	"Aged 20-24"	"North West"	"2000"	"number"	192063	""
"Male"	"Aged 20-24"	"North West"	"2001"	"number"	194313	""
"Male"	"Aged 20-24"	"North West"	"2002"	"number"	201047	""
"Male"	"Aged 20-24"	"North West"	"2003"	"number"	210238	""
"Male"	"Aged 20-24"	"North West"	"2004"	"number"	220171	""
"Male"	"Aged 20-24"	"North West"	"2005"	"number"	227104	""
"Male"	"Aged 20-24"	"North West"	"2006"	"number"	232189	""
"Male"	"Aged 20-24"	"North West"	"2007"	"number"	236119	""
"Male"	"Aged 20-24"	"North West"	"2008"	"number"	237882	""
"Male"	"Aged 20-24"	"North West"	"2009"	"number"	237214	""
"Male"	"Aged 20-24"	"North West"	"2010"	"number"	240050	""
"Male"	"Aged 20-24"	"North West"	"2011"	"number"	245405	""
"Male"	"Aged 20-24"	"North West"	"2012"	"number"	246099	""
"Male"	"Aged 20-24"	"North West"	"2013"	"number"	243602	""
"Male"	"Aged 20-24"	"North West"	"2014"	"number"	241230	""
"Male"	"Aged 20-24"	"North West"	"2015"	"number"	238275	""
"Male"	"Aged 20-24"	"North West"	"2016"	"number"	234258	""
"Male"	"Aged 20-24"	"North West"	"2017"	"number"	231839	""
"Male"	"Aged 20-24"	"North West"	"2018"	"number"	229646	""
"Male"	"Aged 20-24"	"North West"	"2019"	"number"	228620	""
"Male"	"Aged 20-24"	"North West"	"2020"	"number"	225100	""
"Male"	"Aged 20-24"	"North West"	"2021"	"number"	225973	""
"Male"	"Aged 20-24"	"North West"	"2022"	"number"	232850	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1991"	"number"	197771	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1992"	"number"	194117	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1993"	"number"	188336	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1994"	"number"	181985	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1995"	"number"	174079	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1996"	"number"	165516	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1997"	"number"	156350	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1998"	"number"	150378	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"1999"	"number"	149566	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2000"	"number"	149711	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2001"	"number"	153034	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2002"	"number"	159294	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2003"	"number"	165827	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2004"	"number"	175650	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2005"	"number"	182864	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2006"	"number"	185218	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2007"	"number"	187871	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2008"	"number"	188324	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2009"	"number"	186145	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2010"	"number"	188741	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2011"	"number"	193829	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2012"	"number"	195829	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2013"	"number"	196065	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2014"	"number"	194875	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2015"	"number"	192438	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2016"	"number"	190500	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2017"	"number"	187640	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2018"	"number"	183787	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2019"	"number"	180577	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2020"	"number"	176392	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2021"	"number"	172273	""
"Male"	"Aged 20-24"	"Yorkshire and The Humber"	"2022"	"number"	176814	""
"Male"	"Aged 20-24"	"East Midlands"	"1991"	"number"	155371	""
"Male"	"Aged 20-24"	"East Midlands"	"1992"	"number"	153676	""
"Male"	"Aged 20-24"	"East Midlands"	"1993"	"number"	150036	""
"Male"	"Aged 20-24"	"East Midlands"	"1994"	"number"	145518	""
"Male"	"Aged 20-24"	"East Midlands"	"1995"	"number"	141297	""
"Male"	"Aged 20-24"	"East Midlands"	"1996"	"number"	134760	""
"Male"	"Aged 20-24"	"East Midlands"	"1997"	"number"	127705	""
"Male"	"Aged 20-24"	"East Midlands"	"1998"	"number"	122626	""
"Male"	"Aged 20-24"	"East Midlands"	"1999"	"number"	121616	""
"Male"	"Aged 20-24"	"East Midlands"	"2000"	"number"	122827	""
"Male"	"Aged 20-24"	"East Midlands"	"2001"	"number"	125794	""
"Male"	"Aged 20-24"	"East Midlands"	"2002"	"number"	128841	""
"Male"	"Aged 20-24"	"East Midlands"	"2003"	"number"	133677	""
"Male"	"Aged 20-24"	"East Midlands"	"2004"	"number"	139050	""
"Male"	"Aged 20-24"	"East Midlands"	"2005"	"number"	143422	""
"Male"	"Aged 20-24"	"East Midlands"	"2006"	"number"	145308	""
"Male"	"Aged 20-24"	"East Midlands"	"2007"	"number"	147498	""
"Male"	"Aged 20-24"	"East Midlands"	"2008"	"number"	148111	""
"Male"	"Aged 20-24"	"East Midlands"	"2009"	"number"	147780	""
"Male"	"Aged 20-24"	"East Midlands"	"2010"	"number"	151046	""
"Male"	"Aged 20-24"	"East Midlands"	"2011"	"number"	155457	""
"Male"	"Aged 20-24"	"East Midlands"	"2012"	"number"	158303	""
"Male"	"Aged 20-24"	"East Midlands"	"2013"	"number"	160136	""
"Male"	"Aged 20-24"	"East Midlands"	"2014"	"number"	162679	""
"Male"	"Aged 20-24"	"East Midlands"	"2015"	"number"	164141	""
"Male"	"Aged 20-24"	"East Midlands"	"2016"	"number"	164274	""
"Male"	"Aged 20-24"	"East Midlands"	"2017"	"number"	164083	""
"Male"	"Aged 20-24"	"East Midlands"	"2018"	"number"	162954	""
"Male"	"Aged 20-24"	"East Midlands"	"2019"	"number"	160000	""
"Male"	"Aged 20-24"	"East Midlands"	"2020"	"number"	156605	""
"Male"	"Aged 20-24"	"East Midlands"	"2021"	"number"	154182	""
"Male"	"Aged 20-24"	"East Midlands"	"2022"	"number"	156813	""
"Male"	"Aged 20-24"	"West Midlands"	"1991"	"number"	205532	""
"Male"	"Aged 20-24"	"West Midlands"	"1992"	"number"	202195	""
"Male"	"Aged 20-24"	"West Midlands"	"1993"	"number"	197209	""
"Male"	"Aged 20-24"	"West Midlands"	"1994"	"number"	188596	""
"Male"	"Aged 20-24"	"West Midlands"	"1995"	"number"	180835	""
"Male"	"Aged 20-24"	"West Midlands"	"1996"	"number"	171109	""
"Male"	"Aged 20-24"	"West Midlands"	"1997"	"number"	160175	""
"Male"	"Aged 20-24"	"West Midlands"	"1998"	"number"	153518	""
"Male"	"Aged 20-24"	"West Midlands"	"1999"	"number"	152890	""
"Male"	"Aged 20-24"	"West Midlands"	"2000"	"number"	153181	""
"Male"	"Aged 20-24"	"West Midlands"	"2001"	"number"	155553	""
"Male"	"Aged 20-24"	"West Midlands"	"2002"	"number"	160301	""
"Male"	"Aged 20-24"	"West Midlands"	"2003"	"number"	165806	""
"Male"	"Aged 20-24"	"West Midlands"	"2004"	"number"	171250	""
"Male"	"Aged 20-24"	"West Midlands"	"2005"	"number"	175902	""
"Male"	"Aged 20-24"	"West Midlands"	"2006"	"number"	179143	""
"Male"	"Aged 20-24"	"West Midlands"	"2007"	"number"	182350	""
"Male"	"Aged 20-24"	"West Midlands"	"2008"	"number"	183762	""
"Male"	"Aged 20-24"	"West Midlands"	"2009"	"number"	183262	""
"Male"	"Aged 20-24"	"West Midlands"	"2010"	"number"	186791	""
"Male"	"Aged 20-24"	"West Midlands"	"2011"	"number"	193608	""
"Male"	"Aged 20-24"	"West Midlands"	"2012"	"number"	195264	""
"Male"	"Aged 20-24"	"West Midlands"	"2013"	"number"	195038	""
"Male"	"Aged 20-24"	"West Midlands"	"2014"	"number"	195049	""
"Male"	"Aged 20-24"	"West Midlands"	"2015"	"number"	192656	""
"Male"	"Aged 20-24"	"West Midlands"	"2016"	"number"	192145	""
"Male"	"Aged 20-24"	"West Midlands"	"2017"	"number"	191319	""
"Male"	"Aged 20-24"	"West Midlands"	"2018"	"number"	189904	""
"Male"	"Aged 20-24"	"West Midlands"	"2019"	"number"	188716	""
"Male"	"Aged 20-24"	"West Midlands"	"2020"	"number"	186238	""
"Male"	"Aged 20-24"	"West Midlands"	"2021"	"number"	184382	""
"Male"	"Aged 20-24"	"West Midlands"	"2022"	"number"	188001	""
"Male"	"Aged 20-24"	"East"	"1991"	"number"	193113	""
"Male"	"Aged 20-24"	"East"	"1992"	"number"	190671	""
"Male"	"Aged 20-24"	"East"	"1993"	"number"	185949	""
"Male"	"Aged 20-24"	"East"	"1994"	"number"	177162	""
"Male"	"Aged 20-24"	"East"	"1995"	"number"	170940	""
"Male"	"Aged 20-24"	"East"	"1996"	"number"	163093	""
"Male"	"Aged 20-24"	"East"	"1997"	"number"	155304	""
"Male"	"Aged 20-24"	"East"	"1998"	"number"	148697	""
"Male"	"Aged 20-24"	"East"	"1999"	"number"	144347	""
"Male"	"Aged 20-24"	"East"	"2000"	"number"	147190	""
"Male"	"Aged 20-24"	"East"	"2001"	"number"	151636	""
"Male"	"Aged 20-24"	"East"	"2002"	"number"	153504	""
"Male"	"Aged 20-24"	"East"	"2003"	"number"	154569	""
"Male"	"Aged 20-24"	"East"	"2004"	"number"	155674	""
"Male"	"Aged 20-24"	"East"	"2005"	"number"	158914	""
"Male"	"Aged 20-24"	"East"	"2006"	"number"	160875	""
"Male"	"Aged 20-24"	"East"	"2007"	"number"	165104	""
"Male"	"Aged 20-24"	"East"	"2008"	"number"	168615	""
"Male"	"Aged 20-24"	"East"	"2009"	"number"	169334	""
"Male"	"Aged 20-24"	"East"	"2010"	"number"	174723	""
"Male"	"Aged 20-24"	"East"	"2011"	"number"	180399	""
"Male"	"Aged 20-24"	"East"	"2012"	"number"	181094	""
"Male"	"Aged 20-24"	"East"	"2013"	"number"	182201	""
"Male"	"Aged 20-24"	"East"	"2014"	"number"	185855	""
"Male"	"Aged 20-24"	"East"	"2015"	"number"	185026	""
"Male"	"Aged 20-24"	"East"	"2016"	"number"	183038	""
"Male"	"Aged 20-24"	"East"	"2017"	"number"	179996	""
"Male"	"Aged 20-24"	"East"	"2018"	"number"	177635	""
"Male"	"Aged 20-24"	"East"	"2019"	"number"	174668	""
"Male"	"Aged 20-24"	"East"	"2020"	"number"	173440	""
"Male"	"Aged 20-24"	"East"	"2021"	"number"	175441	""
"Male"	"Aged 20-24"	"East"	"2022"	"number"	173651	""
"Male"	"Aged 20-24"	"London"	"1991"	"number"	297598	""
"Male"	"Aged 20-24"	"London"	"1992"	"number"	281685	""
"Male"	"Aged 20-24"	"London"	"1993"	"number"	272227	""
"Male"	"Aged 20-24"	"London"	"1994"	"number"	262152	""
"Male"	"Aged 20-24"	"London"	"1995"	"number"	252521	""
"Male"	"Aged 20-24"	"London"	"1996"	"number"	249038	""
"Male"	"Aged 20-24"	"London"	"1997"	"number"	247356	""
"Male"	"Aged 20-24"	"London"	"1998"	"number"	254703	""
"Male"	"Aged 20-24"	"London"	"1999"	"number"	264189	""
"Male"	"Aged 20-24"	"London"	"2000"	"number"	264647	""
"Male"	"Aged 20-24"	"London"	"2001"	"number"	264419	""
"Male"	"Aged 20-24"	"London"	"2002"	"number"	263530	""
"Male"	"Aged 20-24"	"London"	"2003"	"number"	261150	""
"Male"	"Aged 20-24"	"London"	"2004"	"number"	270020	""
"Male"	"Aged 20-24"	"London"	"2005"	"number"	276440	""
"Male"	"Aged 20-24"	"London"	"2006"	"number"	280928	""
"Male"	"Aged 20-24"	"London"	"2007"	"number"	291093	""
"Male"	"Aged 20-24"	"London"	"2008"	"number"	293221	""
"Male"	"Aged 20-24"	"London"	"2009"	"number"	290623	""
"Male"	"Aged 20-24"	"London"	"2010"	"number"	298438	""
"Male"	"Aged 20-24"	"London"	"2011"	"number"	308443	""
"Male"	"Aged 20-24"	"London"	"2012"	"number"	302096	""
"Male"	"Aged 20-24"	"London"	"2013"	"number"	300523	""
"Male"	"Aged 20-24"	"London"	"2014"	"number"	301441	""
"Male"	"Aged 20-24"	"London"	"2015"	"number"	307860	""
"Male"	"Aged 20-24"	"London"	"2016"	"number"	306210	""
"Male"	"Aged 20-24"	"London"	"2017"	"number"	302967	""
"Male"	"Aged 20-24"	"London"	"2018"	"number"	301107	""
"Male"	"Aged 20-24"	"London"	"2019"	"number"	299789	""
"Male"	"Aged 20-24"	"London"	"2020"	"number"	285982	""
"Male"	"Aged 20-24"	"London"	"2021"	"number"	283047	""
"Male"	"Aged 20-24"	"London"	"2022"	"number"	294218	""
